NodeLabel,Included
Bacteria_CPR_Parcubacteria_OD1_RIF6_RIFCSPLOWO2_02_FULL_RIF6_48_11,0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Pseudonocardineae_Pseudonocardiaceae_Actinomycetospora_chiangmaiensis_DSM_45062,0
Bacteria_CPR_Parcubacteria_OD1_Falkowbacteria_RBG_13_OD1_Falkowbacteria_39_9,0
Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Sphingobacteriaceae_Solitalea_canadensis_USAM_9D_DSM_3403,1
Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_Providencia_stuartii_MRSN_2154,0
Bacteria_CPR_Parcubacteria_OD1_GWA1_OD1_49_11_partial,0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Rhodovibrio_salinarum_DSM_9154,0
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Deltaproteobacteria_Desulfuromonadales_Geobacteraceae_Geobacter_lovleyi_SZ,1
Bacteria_CPR_Microgenomates_OP11_Woesebacteria_RIFCSPLOWO2_01_FULL_OP11_Woesebacteria_44_14,0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Pseudonocardineae_Pseudonocardiaceae_Jiangella_gansuensis_YIM_002_DSM_44835,0
Bacteria_CPR_PeregrinibacteriaPER_PER_GWF2_43_17,1
Bacteria_CPR_Microgenomates_OP11_Levybacteria_RIFOXYB1_FULL_OP11_Levybacteria_40_17,0
Bacteria_Firmicutes_Clostridia_Thermoanaerobacterales_Thermoanaerobacteraceae_Caldanaerobacter_subterraneus_tengcongensis_MB4T,0
Bacteria_CPR_Microgenomates_OP11_Daviesbacteria_RIFCSPLOWO2_02_FULL_OP11_Daviesbacteria_36_7,0
Bacteria_Firmicutes_Clostridia_Clostridiales_Clostridiales_incertae_sedis_Clostridiales_Family_XI._Incertae_Sedis_Helcococcus_sueciensis_DSM_17243,0
Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Chryseobacterium_gregarium_DSM_19109,0
Eukaryota_Opisthokonta_Choanoflagellida_Codonosigidae_Proterospongia_sp._ATCC_50818,1
Bacteria_Lentisphaerae_GWF2_Lentisphaerae_44_16,0
Bacteria_CPR_Parcubacteria_OD1_RIF17_RIFCSPLOWO2_02_FULL_RIF17_51_17,0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Pelagibaca_bermudensis_HTCC2601,0
Bacteria_Proteobacteria_Gammaproteobacteria_Methylococcales_Methylococcaceae_Methylomarinum_vadi_IT_4,0
Bacteria_Proteobacteria_Alphaproteobacteria_Parvularculales_Parvularculaceae_Parvularcula_bermudensis_HTCC2503,1
Bacteria_Ignavibacteria_RIFOXYC2_FULL_Ignavibacteria_38_25,0
Bacteria_Chloroflexi_RBG_16_RIF_CHLX_70_13,0
Bacteria_Synergistetes_Synergistia_Synergistales_Synergistaceae_Dethiosulfovibrio_peptidovorans_SEBR_4207_DSM_11002,0
Bacteria_CP_RIF32_CG2_30_FULL_CP_RIF32_54_10,0
Bacteria_CPR_Parcubacteria_OD1_Kuenenbacteria_CG2_30_FULL_Kuenenbacteria_OD1_39_24,0
Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonadales_Pseudoalteromonadaceae_Algicola_sagamiensis_DSM_14643,0
Bacteria_SM2F11_RIFCSPHIGHO2_12_FULL_SM2F11_48_16,0
Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_Thorsellia_anophelis_DSM_18579,0
Bacteria_CPR_Parcubacteria_OD1_GWA2_OD1_56_7_partial,0
Bacteria_CPR_Parcubacteria_OD1_Yanofskybacteria_RIFCSPHIGHO2_01_FULL_OD1_Yanofskybacteria_48_25b,0
Bacteria_Proteobacteria_Gammaproteobacteria_Thiotrichales_Thiotrichaceae_Thiothrix_flexilis_DSM_14609,0
Bacteria_WOR-1_RIFCSPLOWO2_02_FULL_WOR_1_46_20,0
Bacteria_Chloroflexi_RBG_16_Chloroflexi_68_14,0
Bacteria_Proteobacteria_Zetaproteobacteria_Zetaproteobacteria_bacterium_TAG_1,0
Bacteria_CPR_Parcubacteria_OD1_Nomurabacteria_CG1_02_FULL_Nomurabacteria_OD1_43_90,0
Bacteria_CPR_Parcubacteria_OD1_Parcubacteria_bacterium_SCGC_AAA011_N16_Dusel_001_262,0
Bacteria_CPR_Parcubacteria_OD1_Yanofskybacteria_RIFCSPLOWO2_01_FULL_OD1_Yanofskybacteria_42_49,0
Bacteria_CPR_Parcubacteria_OD1_Moranbacteria_RIFOXYB1_FULL_OD1_Moranbacteria_44_23,0
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Deltaproteobacteria_Desulfobacterales_Desulfobacteraceae_Desulforegula_conservatrix_Mb1Pa_DSM_13527,0
Bacteria_Proteobacteria_Betaproteobacteria_Neisseriales_Neisseriaceae_Stenoxybacter_acetivorans_DSM_19021,0
Bacteria_Proteobacteria_Zetaproteobacteria_zeta_proteobacterium_SCGC_AC_673_C02,0
Bacteria_Proteobacteria_Betaproteobacteria_Rhodocyclales_Rhodocyclaceae_Dechlorosoma_suillum_PS,0
Eukaryota_Opisthokonta_Metazoa_Eumetazoa_Bilateria_Coelomata_Deuterostomia_Chordata_Craniata_Vertebrata_Gnathostomata_Teleostomi_Euteleostomi_Sarcopterygii_Tetrapoda_Amniota_Mammalia_Ailuropoda_melanoleuca,0
Bacteria_Proteobacteria_Betaproteobacteria_Neisseriales_Neisseriaceae_Conchiformibius_steedae_DSM_2580,0
Bacteria_Deferribacteres_Deferribacteres_Deferribacterales_Deferribacteraceae_Geovibrio_thiophilus_L21_Ace_BES,0
Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Tenacibaculum_ovolyticum_DSM_18103,0
Bacteria_Omnitrophica_WOR-2_RIFCSPLOWO2_12_FULL_WOR_2_51_8,0
Archaea_Thaumarchaeota_Thaumarchaeota_archaeon_strain_DS1_Dragon_Thaumarchaeon,0
Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Alcaligenaceae_Brackiella_oedipodis_DSM_13743,0
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Deltaproteobacteria_Desulfobacterales_Desulfobacteraceae_Desulfosarcina_variabilis,0
Bacteria_Firmicutes_Negativicutes_Selenomonadales_Veillonellaceae_Megasphaera_sp._BV3C16_1,0
Bacteria_CP_OP8_candidate_division_OP8_bacterium_SCGC_AAA252_K06_SAK_001_60,0
Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Oxalobacteraceae_Janthinobacterium_sp._Marseille,0
Archaea_Euryarchaeota_Halobacteria_Halobacteriales_Halobacteriaceae_Halostagnicola_larsenii_XH_48_DSM_176,0
Archaea_Euryarchaeota_Halobacteria_Halobacteriales_Halobacteriaceae_Halosimplex_carlsbadense_2_9_1,1
Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_Xenorhabdus_nematophila_ATCC_19061,0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micrococcineae_Dermatophilaceae_Dermatophilus_congolensis_DSM_44180,0
Bacteria_Marine_group_A_SAR406_SAR406_cluster_bacterium_JGI_0000059_L03_TAbiofilm_001_169,0
Bacteria_Cyanobacteria_Oscillatoriales_Arthrospira_platensis_NIES_39,1
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Epsilonproteobacteria_Campylobacterales_Campylobacteraceae_Arcobacter_nitrofigilis_DSM_7299,0
Bacteria_CPR_Parcubacteria_OD1_CG1_02_FULL_Parcubacteria_OD1_58_44,0
Bacteria_Cyanobacteria_Chroococcales_Synechocystis_sp._PCC_6308,0
Bacteria_Chlamydiae_Chlamydiia_RIFCSPHIGHO2_12_FULL_Chlamydiae_27_8,0
Bacteria_CPR_Parcubacteria_OD1_Falkowbacteria_RBG_13_OD1_Falkowbacteria_36_9,0
Eukaryota_Euglenozoa_Kinetoplastida_Trypanosomatidae_Trypanosoma_brucei_TREU927,0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micrococcineae_Dermacoccaceae_Dermacoccus_nishinomiyaensis_M25,0
Bacteria_Chloroflexi_RBG_16_RIF_CHLX_72_14,0
Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Oxalobacteraceae_Herminiimonas_arsenicoxydans,0
Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Shuttleworthia_satelles_DSM_14600_S_satelles_1.0.1_Cont0.3,0
Bacteria_Thermotogae_Thermotogae_Thermotogales_Thermotogaceae_Marinitoga_piezophila_KA3,1
Bacteria_CPR_Parcubacteria_OD1_Magasanikbacteria_RIFCSPHIGHO2_02_FULL_OD1_Magasanikbacteria_50_9b,0
Bacteria_CPR_Parcubacteria_OD1_RIF6_RIFCSPLOWO2_01_FULL_RIF6_45_10,0
Bacteria_Lentisphaerae_GWF2_Lentisphaerae_50_93,0
Eukaryota_Archaeplastida_Viridiplantae_Chlorophyta_Mamiellophyceae_Mamiellales_Micromonas_pusilla,1
Bacteria_Chlamydiae_Verrucomicrobia_group_Verrucomicrobia_Opitutae_Opitutales_Opitutaceae_Opitutaceae_sp._TAV5,0
Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Sphingobacteriaceae_Mucilaginibacter_paludis_TPT56_DSM_18603,0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Pseudonocardineae_Pseudonocardiaceae_Actinoalloteichus_cyanogriseus_DSM_43889,0
Bacteria_CPR_Microgenomates_OP11_Amesbacteria_RIFOXYB1_FULL_OP11_Amesbacteria_44_23,0
Bacteria_Chloroflexi_RBG_19FT_COMBO_Chloroflexi_47_9,0
Eukaryota_Breviatea_Pygsuia_biforma,0
Archaea_Thaumarchaeota_unclassified_Thaumarchaeota_Marine_Group_I_Marine_Group_I_thaumarchaeote_sp._SCGC_AAA008_O18,0
Archaea_Euryarchaeota_unclassified_Euryarchaeota_Aciduliprofundum_boonei_T469_chromosome,0
Bacteria_Chloroflexi_Anaerolineae_Anaerolineales_Anaerolineaceae_Anaerolinea_thermophila_UNI_1,1
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Bradyrhizobiaceae_Oligotropha_carboxidovorans_OM5,0
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Epsilonproteobacteria_unclassified_Epsilonproteobacteria_Nitratiruptor_sp._SB155_2,0
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Deltaproteobacteria_Desulfuromonadales_Pelobacteraceae_Pelobacter_carbinolicus_DSM_2380,0
Bacteria_CPR_Microgenomates_OP11_Gottesmanbacteria_RIFCSPLOWO2_01_FULL_OP11_Gottesmanbacteria_39_12b,0
Bacteria_CPR_Parcubacteria_OD1_Yanofskybacteria_GWF1_OD1_44_227,0
Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_Hafnia_alvei_FB1,0
Bacteria_CPR_Parcubacteria_OD1_Wolfebacteria_GWB1_OD1_41_12,0
Eukaryota_Opisthokonta_Fungi_Dikarya_Ascomycota_saccharomyceta_Pezizomycotina_leotiomyceta_dothideomyceta_Dothideomycetes_Dothideomycetidae_Capnodiales_Mycosphaerellaceae_mitosporic_Mycosphaerellaceae_Cercospora_sojina_all_assembly,0
Bacteria_Proteobacteria_Gammaproteobacteria_Oceanospirillales_Oceanospirillaceae_Balneatrix_alpica_DSM_16621,0
Bacteria_Unclassified_bacteria_RBG_16_unknown_48_16,0
Bacteria_Chlamydiae_RIFCSPHIGHO2_12_FULL_Chlamydiae_49_11,0
Bacteria_TA06_uncultured_SMTZ1_40,0
Bacteria_CPR_Microgenomates_OP11_Collierbacteria_RIFOXYD1_FULL_OP11_Collierbacteria_40_9,0
Bacteria_Spirochaetes_Spirochaetia_Leptospirales_Leptospiraceae_Leptonema_illini_3055_DSM_21528,0
Archaea_DPANN_Pacearchaeota_AR1_gwc2_scaffold_2477,0
Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Alcaligenaceae_Oligella_ureolytica_DSM_18253,0
Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Bacteroidia_Bacteroidales_Porphyromonadaceae_Coprobacter_fastidiosus_NSB1,0
Bacteria_CPR_Parcubacteria_OD1_Kaiserbacteria_RIFCSPLOWO2_01_FULL_OD1_Kaiserbacteria_53_17,0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Dinoroseobacter_shibae_DFL_12,0
Archaea_Euryarchaeota_Methanococci_Methanococcales_Methanococcaceae_Methanococcus_maripaludis_S2,1
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Epsilonproteobacteria_Campylobacterales_Helicobacteraceae_Sulfuricurvum_sp._RIFRC_1,0
Bacteria_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Natronincola_peptidivorans_DSM_18979,0
Bacteria_CPR_Microgenomates_OP11_Woesebacteria_GWD2_OP11_40_19,1
Bacteria_CPR_Parcubacteria_OD1_Falkowbacteria_RIFCSPLOWO2_01_FULL_OD1_Falkowbacteria_40_23,0
Archaea_Euryarchaeota_Halobacteria_Halobacteriales_Halobacteriaceae_Halococcus_saccharolyticus_DSM_5350,0
Bacteria_CPR_Microgenomates_OP11_GWA1_OP11_45_10_partial,0
Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Gracilibacillus_lacisalsi_DSM_19029,0
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Epsilonproteobacteria_Campylobacterales_Campylobacteraceae_Campylobacter_jejuni_jejuni_NCTC_11168,1
Bacteria_TM6_RIFCSPHIGHO2_12_FULL_TM6_36_22,0
Bacteria_CPR_Microgenomates_OP11_Woesebacteria_GWB1_OP11_41_10,0
Bacteria_CPR_Microgenomates_OP11_RIFCSPHIGHO2_01_FULL_OP11_45_11,0
Bacteria_CPR_Parcubacteria_OD1_Magasanikbacteria_RIFOXYD1_FULL_OD1_Magasanikbacteria_40_23,0
Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Xanthomonadaceae_Arenimonas_donghaensis_DSM_18148_HO3_R19,0
Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Rudanella_lutea_DSM_19387,0
Bacteria_Aminicenantes_OP8_RBG_13_Aminicenantes_63_10,0
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Deltaproteobacteria_Myxococcales_Cystobacterineae_Myxococcaceae_Anaeromyxobacter_dehalogenans_2CP_C,0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micrococcineae_Dermatophilaceae_Kineosphaera_limosa_NBRC_100340,0
Bacteria_Chlamydiae_Verrucomicrobia_group_Chlamydiae_Chlamydiia_Chlamydiales_Parachlamydiaceae_Neochlamydia_sp._S13,0
Archaea_Nanoarchaeota_Nanoarchaeum_equitans_Kin4_M,1
Bacteria_Firmicutes_Negativicutes_Selenomonadales_Veillonellaceae_Dialister_microaerophilus_UPII_345_E_contig00002,1
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Deltaproteobacteria_Desulfobacterales_Desulfobacteraceae_Desulfobacterium_anilini_DSM_4660,0
Bacteria_CPR_Parcubacteria_OD1_Jorgensenbacteria_GWB1_OD1_50_10,0
Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Moraxellaceae_Enhydrobacter_aerosaccus_SK60,0
Bacteria_Chlamydiae_Verrucomicrobia_group_Verrucomicrobia_Verrucomicrobiae_Verrucomicrobiales_Verrucomicrobiaceae_Akkermansia_muciniphila_ATCC_BAA_835,1
Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Epilithonimonas_tenax_DSM_16811,0
Bacteria_Cyanobacteria_Nostocales_Nostocaceae_Aphanizomenon_flos_aquae_NIES_81,0
Bacteria_Proteobacteria_Gammaproteobacteria_Orbales_Orbaceae_bacterium_Bimp,0
Bacteria_CPR_Microgenomates_OP11_Woesebacteria_GWA2_OP11_40_7,0
Bacteria_CPR_Parcubacteria_OD1_Uhrbacteria_RIFCSPLOWO2_02_FULL_OD1_Uhrbacteria_49_11,0
Bacteria_CPR_Microgenomates_OP11_Roizmannbacteria_RIFCSPHIGHO2_01_FULL_OP11_Roizmanbacteria_39_12c,0
Bacteria_CPR_Microgenomates_OP11_Roizmannbacteria_RIFCSPHIGHO2_01_FULL_OP11_Roizmanbacteria_39_12b,0
Bacteria_CPR_Microgenomates_OP11_Beckwithbacteria_RIFCSPLOWO2_02_FULL_OP11_Beckwithbacteria_47_23,0
Bacteria_CPR_Parcubacteria_OD1_MoranbacteriaOD1_i_GWE1_OD1_i_ACD11_lin_49_15,0
Bacteria_Chloroflexi_RBG_13_Chloroflexi_48_17,0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Rubritepida_flocculans_DSM_14296,0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Octadecabacter_arcticus_238,0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Corynebacterineae_Mycobacteriaceae_Mycobacterium_abscessus_bolletii_50594,0
Archaea_Unclassfied_archaea_RBG_16_Micrarchaeota_49_10,0
Bacteria_Chloroflexi_RBG_16_Chloroflexi_52_11,0
Bacteria_CPR_Microgenomates_OP11_Woesebacteria_RIFCSPHIGHO2_01_FULL_OP11_Woesebacteria_40_22,0
Archaea_DPANN_Pacearchaeota_AR13_gwb2_scaffold_657,0
Bacteria_CPR_Parcubacteria_OD1_GWA2_OD1_45_30,0
Bacteria_CP_Rokubacteria_RIFCSPLOWO2_02_FULL_Rokubacteria_71_18,0
Bacteria_CPR_Parcubacteria_OD1_GWB1_OD1_57_6,0
Bacteria_CPR_Parcubacteria_OD1_GWA1_OD1_59_11,0
Bacteria_CPR_Parcubacteria_OD1_uncultured_SG8_24,0
Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Cytophagia_Cytophagales_Flammeovirgaceae_Marivirga_tractuosa_DSM_4126,0
Bacteria_CPR_Parcubacteria_OD1_RIF10_RIFCSPLOWO2_02_FULL_RIF10_45_11c,0
Bacteria_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Clostridium_glycolicum_DSM_1288,0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Maribius_sp._MOLA_401,0
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Deltaproteobacteria_Desulfobacterales_Desulfobacteraceae_Desulfatirhabdium_butyrativorans_DSM_18734,0
Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_Erwinia_amylovora_CFBP1430,0
Bacteria_CPR_Microgenomates_OP11_Gottesmanbacteria_GWA1_OP11_43_11,0
Bacteria_Firmicutes_Negativicutes_Selenomonadales_Acidaminococcaceae_Phascolarctobacterium_sp._YIT_12067_P_spYIT12067_1.0_Cont77.1,0
Archaea_Euryarchaeota_Methanomicrobia_Methanosarcinales_Methanosarcinaceae_Methanosarcina_barkeri_Fusaro_DSM_804,0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Hyphomicrobiaceae_Devosia_sp._17_2_E_8,0
Bacteria_CP_Armatimonadetes_CSP1_3,0
Bacteria_Firmicutes_Negativicutes_Selenomonadales_Veillonellaceae_Anaeroarcus_burkinensis_DSM_6283,0
Bacteria_Firmicutes_Bacilli_Lactobacillales_Carnobacteriaceae_Alloiococcus_otitis_ATCC_51267,0
Bacteria_CPR_Microgenomates_OP11_RBG_16_OP11_44_10,0
Bacteria_CPR_Parcubacteria_OD1_Kaiserbacteria_GWA2_OD1_Kaiserbacteria_50_9,0
Bacteria_Nitrospinae_RifCSPlowO2_12_Nitrospinae_39_15,0
Eukaryota_Opisthokonta_Fungi_Dikarya_Basidiomycota_Agaricomycotina_Agaricomycetes_Agaricomycetes_incertae_sedis_Cantharellales_Botryobasidiaceae_Botryobasidium_botryosum,1
Eukaryota_Haptophyceae_Isochrysidales_Noelaerhabdaceae_Emiliania_huxleyi_CCMP_1516,1
Bacteria_CPR_Parcubacteria_OD1_Uhrbacteria_RIFCSPLOWO2_02_FULL_OD1_Uhrbacteria_51_9,0
Bacteria_Proteobacteria_Betaproteobacteria_Rhodocyclales_GWA2_Rhodocyclales_65_20,0
Bacteria_CPR_Parcubacteria_OD1_RIFCSPHIGHO2_01_FULL_OD1_57_28,0
Bacteria_Actinobacteria_Actinobacteria_Coriobacteridae_Coriobacteriales_Coriobacterineae_Coriobacteriaceae_Coriobacterium_glomerans_PW2_DSM_20642,0
Bacteria_Cyanobacteria_Nostocales_Microchaetaceae_Fremyella_diplosiphon_UTEX_481,0
Bacteria_CPR_Microgenomates_OP11_Curtissbacteria_RIFCSPLOWO2_02_FULL_OP11_Curtissbacteria_40_11,0
Eukaryota_Alveolata_Apicomplexa_Aconoidasida_Piroplasmida_Theileriidae_Theileria_annulata_Ankara_clone_C9,1
Bacteria_CPR_Saccharibacteria_TM7_RIFCSPHIGHO2_12_FULL_Saccharibacteria_41_12,0
Eukaryota_Opisthokonta_Metazoa_Eumetazoa_Bilateria_Coelomata_Deuterostomia_Chordata_Craniata_Vertebrata_Gnathostomata_Teleostomi_Euteleostomi_Sarcopterygii_Tetrapoda_Amphibia_Batrachia_Anura_Pipoidea_Pipidae_Xenopodinae_Xenopus_Xenopus_Xenopus_tropicalis,0
Bacteria_CP_uncultured_SMTZ_31,0
Bacteria_Cyanobacteria_Oscillatoriales_Geitlerinema_sp._PCC_7407,0
Bacteria_CPR_Parcubacteria_OD1_Moranbacteria_RBG_19FT_COMBO_OD1_Moranbacteria_42_6,0
Bacteria_Omnitrophica_CG1_02_FULL_Omnitrophica_41_171,0
Archaea_Euryarchaeota_Thermoplasmata_Thermoplasmatales_Thermoplasmatales_archaeon_BRNA1,0
Bacteria_CPR_Parcubacteria_OD1_Yanofskybacteria_RIFCSPLOWO2_02_FULL_OD1_Yanofskybacteria_45_18,0
Bacteria_CPR_Microgenomates_OP11_Curtissbacteria_RBG_16_OP11_Curtissbacteria_39_7,0
Bacteria_Chloroflexi_RBG_16_Chloroflexi_50_11,0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Pannonibacter_phragmitetus_DSM_14782,0
Eukaryota_stramenopiles_Oomycetes_Peronosporales_Phytophthora_ramorum_Pr102_UCD_Pr4,1
Bacteria_CP_RIF33_GWC2_RIF33_49_35,0
Bacteria_Elusimicrobia_RIFOXYA2_FULL_Elusimicrobia_40_6,0
Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_Sodalis_glossinidius_morsitans,0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Propionibacterineae_Nocardioidaceae_Propionicicella_superfundia_DSM_22317,0
Bacteria_Firmicutes_Erysipelotrichi_Erysipelotrichales_Erysipelotrichaceae_Turicibacter_sp._HGF1_contig00015,0
Bacteria_Chloroflexi_Thermomicrobia_Sphaerobacteridae_Sphaerobacterales_Sphaerobacterineae_Sphaerobacteraceae_Nitrolancetus_hollandicus_Lb,1
Archaea_DPANN_Woesearchaeota_RBG_13_Woesearchaeota_36_6,0
Bacteria_CP_OP8_candidate_division_OP8_bacterium_SCGC_AAA252_A02_Combined_Assembly_OP8_1__OP8,0
Eukaryota_Opisthokonta_Metazoa_Eumetazoa_Bilateria_Coelomata_Deuterostomia_Chordata_Cephalochordata_Branchiostomidae_Branchiostoma_floridae_S238N_H82,0
Bacteria_CPR_Parcubacteria_OD1_RIF-OD1-1_RIFOXYD2_FULL_RIF_OD1_10_43_10,0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Roseivivax_sp._22II_s10s,0
Bacteria_Cyanobacteria_Nostocales_Nostocaceae_Raphidiopsis_brookii_D9_D9_7,0
Bacteria_FibrobacteresAcidobacteria_group_Fibrobacteres_Fibrobacteria_Fibrobacterales_Fibrobacteraceae_Fibrobacter_succinogenes_elongatus_HM2,0
Bacteria_Melainabacteria_Gastranaerophilaceae_Zag_111,0
Bacteria_CPR_Dojkabacteria_WS6_GWA2_WS6_37_6,0
Bacteria_Firmicutes_Bacilli_Lactobacillales_Enterococcaceae_Catellicoccus_marimammalium_M35043,0
Bacteria_TM6_bacterium_JCVI_TM6SC1,0
Bacteria_CP_TM6_GWF2_TM6_28_16,0
Bacteria_Actinobacteria_Actinobacteria_Micrococcales_Micrococcaceae_Rothia_dentocariosa_ATCC_17931,1
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Rhodovulum_sp._PH10,0
Bacteria_Fusobacteria_Fusobacteriia_Fusobacteriales_Fusobacteriaceae_Fusobacterium_nucleatum_nucleatum_ATCC_25586,1
Eukaryota_Jakobida_Histionidae_Reclinomonas_americana,0
Bacteria_CPR_Parcubacteria_OD1_CG2_30_FULL_Parcubacteria_OD1_36_18,0
Bacteria_Chlamydiae_Verrucomicrobia_group_Lentisphaerae_Lentisphaeria_Victivallales_Victivallaceae_Victivallis_vadensis_ATCC_BAA_548,0
Bacteria_Nitrospirae_CG2_30_FULL_Nitrospirae_53_67,0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Xanthobacteraceae_Xanthobacter_autotrophicus_Py2,0
Bacteria_Elusimicrobia_GWA2_Elusimicrobia_61_42,0
Bacteria_Acidobacteria_RBG_16_Acidobacteria_70_10,0
Bacteria_Cyanobacteria_Chroococcales_Cyanobacterium_stanieri_PCC_7202,0
Bacteria_Chloroflexi_RBG_16_Chloroflexi_54_11,0
Bacteria_Omnitrophica_WOR-2_RIFCSPHIGHO2_02_FULL_WOR_2_50_17,0
Archaea_Thaumarchaeota_unclassified_Thaumarchaeota_Marine_Group_I_Marine_Group_I_thaumarchaeote_sp._SCGC_AAA008_M21,0
Bacteria_CPR_Parcubacteria_OD1_RIF16_RIFCSPHIGHO2_01_FULL_RIF16_46_22b,0
Bacteria_Cyanobacteria_Pleurocapsales_Pleurocapsa_sp._PCC_7327,0
Bacteria_CPR_Microgenomates_OP11_Amesbacteria_GWB1_OP11_47_26,0
Bacteria_Omnitrophica_CG1_02_FULL_Omnitrophica_49_16,0
Bacteria_CP_NKB19_candidate_division_NKB19_bacterium_JGI_0000059_N10_TAbiofilm_001_172,0
Bacteria_Omnitrophica_CG1_02_FULL_Omnitrophica_49_10,0
Bacteria_CPR_Parcubacteria_OD1_RIF17_RIFCSPHIGHO2_02_FULL_RIF17_49_20,0
Archaea_unclassified_Candidatus_Nanobsidianus_stetteri_Final_anotation_based_on_arCOG,0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micrococcineae_Intrasporangiaceae_Terracoccus_sp._273MFTsu3.1,0
Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Gelidibacter_mesophilus_DSM_14095,0
Archaea_Thaumarchaeota_Nitrososphaerales_Nitrososphaeraceae_Nitrososphaera_viennensis_EN76,1
Bacteria_Chloroflexi_Anaerolineae_CG2_30_FULL_Anaerolineae_64_16,0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micrococcineae_Microbacteriaceae_Cryobacterium_sp._MLB_32,1
